Feature.ID	LocationName	Tax_update	AVG_count
000cc8db750f7708e0fb7d0c5b1cf742	Blue Ciliate	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Candelabra Plume	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Candelabra Vent	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Deep seawater	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Mt Edwards Plume	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Mt Edwards Vent	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Near vent BW	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Octopus Springs Vent	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Purple Rain Vent	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Shallow seawater	Epsilonbacteraeota-Campylobacter	0
000cc8db750f7708e0fb7d0c5b1cf742	Sir Ventsalot	Epsilonbacteraeota-Campylobacter	6.666666666666667
000cc8db750f7708e0fb7d0c5b1cf742	Venti Latte Vent	Epsilonbacteraeota-Campylobacter	0
0013d337394876e5a135d38efccf9053	Blue Ciliate	Other	0
0013d337394876e5a135d38efccf9053	Candelabra Plume	Other	0
0013d337394876e5a135d38efccf9053	Candelabra Vent	Other	0
0013d337394876e5a135d38efccf9053	Deep seawater	Other	0
0013d337394876e5a135d38efccf9053	Mt Edwards Plume	Other	0
0013d337394876e5a135d38efccf9053	Mt Edwards Vent	Other	0
0013d337394876e5a135d38efccf9053	Near vent BW	Other	0
0013d337394876e5a135d38efccf9053	Octopus Springs Vent	Other	0
0013d337394876e5a135d38efccf9053	Purple Rain Vent	Other	0
0013d337394876e5a135d38efccf9053	Shallow seawater	Other	6
0013d337394876e5a135d38efccf9053	Sir Ventsalot	Other	0
0013d337394876e5a135d38efccf9053	Venti Latte Vent	Other	0
0020b18ea22f14705e4762b3ae7262c4	Blue Ciliate	Other	0
0020b18ea22f14705e4762b3ae7262c4	Candelabra Plume	Other	0
0020b18ea22f14705e4762b3ae7262c4	Candelabra Vent	Other	0
0020b18ea22f14705e4762b3ae7262c4	Deep seawater	Other	1.8333333333333333
0020b18ea22f14705e4762b3ae7262c4	Mt Edwards Plume	Other	0
0020b18ea22f14705e4762b3ae7262c4	Mt Edwards Vent	Other	0
0020b18ea22f14705e4762b3ae7262c4	Near vent BW	Other	0
0020b18ea22f14705e4762b3ae7262c4	Octopus Springs Vent	Other	0
0020b18ea22f14705e4762b3ae7262c4	Purple Rain Vent	Other	0
0020b18ea22f14705e4762b3ae7262c4	Shallow seawater	Other	178
0020b18ea22f14705e4762b3ae7262c4	Sir Ventsalot	Other	0
0020b18ea22f14705e4762b3ae7262c4	Venti Latte Vent	Other	0
0032f9498596693d022238b1a2c99704	Blue Ciliate	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Candelabra Plume	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Candelabra Vent	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Deep seawater	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Mt Edwards Plume	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Mt Edwards Vent	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Near vent BW	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Octopus Springs Vent	Nitrospinae-Nitrospinaceae	23
0032f9498596693d022238b1a2c99704	Purple Rain Vent	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Shallow seawater	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Sir Ventsalot	Nitrospinae-Nitrospinaceae	0
0032f9498596693d022238b1a2c99704	Venti Latte Vent	Nitrospinae-Nitrospinaceae	0
004e02a08f7d2bb130b62584b9fa6421	Blue Ciliate	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Candelabra Plume	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Deep seawater	Proteobacteria-Alphaproteobacteria	4.333333333333333
004e02a08f7d2bb130b62584b9fa6421	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Near vent BW	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	0
004e02a08f7d2bb130b62584b9fa6421	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
0056d2ab89daacd46da639599191937f	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Deep seawater	Proteobacteria-Deltaproteobacteria	1.6666666666666667
0056d2ab89daacd46da639599191937f	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Near vent BW	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	0
0056d2ab89daacd46da639599191937f	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	0
005957d281b988e64ac2f7849416a4d6	Blue Ciliate	Other	0
005957d281b988e64ac2f7849416a4d6	Candelabra Plume	Other	0
005957d281b988e64ac2f7849416a4d6	Candelabra Vent	Other	5.5
005957d281b988e64ac2f7849416a4d6	Deep seawater	Other	0
005957d281b988e64ac2f7849416a4d6	Mt Edwards Plume	Other	0
005957d281b988e64ac2f7849416a4d6	Mt Edwards Vent	Other	0
005957d281b988e64ac2f7849416a4d6	Near vent BW	Other	0
005957d281b988e64ac2f7849416a4d6	Octopus Springs Vent	Other	0
005957d281b988e64ac2f7849416a4d6	Purple Rain Vent	Other	0
005957d281b988e64ac2f7849416a4d6	Shallow seawater	Other	0
005957d281b988e64ac2f7849416a4d6	Sir Ventsalot	Other	0
005957d281b988e64ac2f7849416a4d6	Venti Latte Vent	Other	0
0074238c998c7fb81601ba6ca910cee2	Blue Ciliate	Other	0
0074238c998c7fb81601ba6ca910cee2	Candelabra Plume	Other	0
0074238c998c7fb81601ba6ca910cee2	Candelabra Vent	Other	0
0074238c998c7fb81601ba6ca910cee2	Deep seawater	Other	0
0074238c998c7fb81601ba6ca910cee2	Mt Edwards Plume	Other	0
0074238c998c7fb81601ba6ca910cee2	Mt Edwards Vent	Other	0
0074238c998c7fb81601ba6ca910cee2	Near vent BW	Other	0
0074238c998c7fb81601ba6ca910cee2	Octopus Springs Vent	Other	6
0074238c998c7fb81601ba6ca910cee2	Purple Rain Vent	Other	0
0074238c998c7fb81601ba6ca910cee2	Shallow seawater	Other	0
0074238c998c7fb81601ba6ca910cee2	Sir Ventsalot	Other	0
0074238c998c7fb81601ba6ca910cee2	Venti Latte Vent	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Blue Ciliate	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Candelabra Plume	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Candelabra Vent	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Deep seawater	Other	6.166666666666667
00755f9e93d1d67b80097e3285fbc9b7	Mt Edwards Plume	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Mt Edwards Vent	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Near vent BW	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Octopus Springs Vent	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Purple Rain Vent	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Shallow seawater	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Sir Ventsalot	Other	0
00755f9e93d1d67b80097e3285fbc9b7	Venti Latte Vent	Other	0
0076351db95f04bbe0154d37f178ff5f	Blue Ciliate	Other	0
0076351db95f04bbe0154d37f178ff5f	Candelabra Plume	Other	0
0076351db95f04bbe0154d37f178ff5f	Candelabra Vent	Other	0
0076351db95f04bbe0154d37f178ff5f	Deep seawater	Other	0
0076351db95f04bbe0154d37f178ff5f	Mt Edwards Plume	Other	0
0076351db95f04bbe0154d37f178ff5f	Mt Edwards Vent	Other	0
0076351db95f04bbe0154d37f178ff5f	Near vent BW	Other	0
0076351db95f04bbe0154d37f178ff5f	Octopus Springs Vent	Other	0
0076351db95f04bbe0154d37f178ff5f	Purple Rain Vent	Other	0
0076351db95f04bbe0154d37f178ff5f	Shallow seawater	Other	0
0076351db95f04bbe0154d37f178ff5f	Sir Ventsalot	Other	0
0076351db95f04bbe0154d37f178ff5f	Venti Latte Vent	Other	4.666666666666667
0078e87b2b5dbe46e0db7c4f95fa8b57	Blue Ciliate	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Candelabra Plume	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Candelabra Vent	Other	2.5
0078e87b2b5dbe46e0db7c4f95fa8b57	Deep seawater	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Mt Edwards Plume	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Mt Edwards Vent	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Near vent BW	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Octopus Springs Vent	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Purple Rain Vent	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Shallow seawater	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Sir Ventsalot	Other	0
0078e87b2b5dbe46e0db7c4f95fa8b57	Venti Latte Vent	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Blue Ciliate	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Candelabra Plume	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Candelabra Vent	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Deep seawater	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Mt Edwards Plume	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Mt Edwards Vent	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Near vent BW	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Octopus Springs Vent	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Purple Rain Vent	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Shallow seawater	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Sir Ventsalot	Other	0
007e7eb258c8a5605baa7c8dc8fc6600	Venti Latte Vent	Other	4.333333333333333
008590baa7c245325759fa7adc9d0d1f	Blue Ciliate	Other	0
008590baa7c245325759fa7adc9d0d1f	Candelabra Plume	Other	0
008590baa7c245325759fa7adc9d0d1f	Candelabra Vent	Other	0
008590baa7c245325759fa7adc9d0d1f	Deep seawater	Other	0
008590baa7c245325759fa7adc9d0d1f	Mt Edwards Plume	Other	0
008590baa7c245325759fa7adc9d0d1f	Mt Edwards Vent	Other	0
008590baa7c245325759fa7adc9d0d1f	Near vent BW	Other	0
008590baa7c245325759fa7adc9d0d1f	Octopus Springs Vent	Other	0
008590baa7c245325759fa7adc9d0d1f	Purple Rain Vent	Other	2.5
008590baa7c245325759fa7adc9d0d1f	Shallow seawater	Other	0
008590baa7c245325759fa7adc9d0d1f	Sir Ventsalot	Other	0
008590baa7c245325759fa7adc9d0d1f	Venti Latte Vent	Other	0
008bddd06854e2dc1de72464044abc69	Blue Ciliate	Other	0
008bddd06854e2dc1de72464044abc69	Candelabra Plume	Other	0
008bddd06854e2dc1de72464044abc69	Candelabra Vent	Other	0
008bddd06854e2dc1de72464044abc69	Deep seawater	Other	0
008bddd06854e2dc1de72464044abc69	Mt Edwards Plume	Other	0
008bddd06854e2dc1de72464044abc69	Mt Edwards Vent	Other	0
008bddd06854e2dc1de72464044abc69	Near vent BW	Other	0
008bddd06854e2dc1de72464044abc69	Octopus Springs Vent	Other	0
008bddd06854e2dc1de72464044abc69	Purple Rain Vent	Other	0
008bddd06854e2dc1de72464044abc69	Shallow seawater	Other	0
008bddd06854e2dc1de72464044abc69	Sir Ventsalot	Other	0.6666666666666666
008bddd06854e2dc1de72464044abc69	Venti Latte Vent	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Blue Ciliate	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Candelabra Plume	Other	40
00bff86a16dc089fd27f8e9071b73c2d	Candelabra Vent	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Deep seawater	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Mt Edwards Plume	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Mt Edwards Vent	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Near vent BW	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Octopus Springs Vent	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Purple Rain Vent	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Shallow seawater	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Sir Ventsalot	Other	0
00bff86a16dc089fd27f8e9071b73c2d	Venti Latte Vent	Other	0
00c3274ec0191731f9d83a99e9bc3284	Blue Ciliate	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Candelabra Plume	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Deep seawater	Proteobacteria-Alphaproteobacteria	3
00c3274ec0191731f9d83a99e9bc3284	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Near vent BW	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	0
00c3274ec0191731f9d83a99e9bc3284	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
00c52075626467f3855580195d989111	Blue Ciliate	Other	0
00c52075626467f3855580195d989111	Candelabra Plume	Other	10.5
00c52075626467f3855580195d989111	Candelabra Vent	Other	0
00c52075626467f3855580195d989111	Deep seawater	Other	0
00c52075626467f3855580195d989111	Mt Edwards Plume	Other	0
00c52075626467f3855580195d989111	Mt Edwards Vent	Other	0
00c52075626467f3855580195d989111	Near vent BW	Other	0
00c52075626467f3855580195d989111	Octopus Springs Vent	Other	0
00c52075626467f3855580195d989111	Purple Rain Vent	Other	0
00c52075626467f3855580195d989111	Shallow seawater	Other	0
00c52075626467f3855580195d989111	Sir Ventsalot	Other	1.3333333333333333
00c52075626467f3855580195d989111	Venti Latte Vent	Other	0
00e2457db3a01de739cf70bdb481c704	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Deep seawater	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Near vent BW	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	0
00e2457db3a01de739cf70bdb481c704	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	10.666666666666666
00ea2e15ad70cb113820aff17431ec1c	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Deep seawater	Proteobacteria-Deltaproteobacteria	1.1666666666666667
00ea2e15ad70cb113820aff17431ec1c	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Near vent BW	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	0
00ea2e15ad70cb113820aff17431ec1c	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Blue Ciliate	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Candelabra Plume	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Candelabra Vent	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Deep seawater	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Mt Edwards Plume	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Mt Edwards Vent	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Near vent BW	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Octopus Springs Vent	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Purple Rain Vent	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Shallow seawater	Proteobacteria-Gammaproteobacteria	0
00efcf08f954517f9248010e956bbe46	Sir Ventsalot	Proteobacteria-Gammaproteobacteria	1.6666666666666667
00efcf08f954517f9248010e956bbe46	Venti Latte Vent	Proteobacteria-Gammaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Blue Ciliate	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Candelabra Plume	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Candelabra Vent	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Deep seawater	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Mt Edwards Plume	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Mt Edwards Vent	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Near vent BW	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Octopus Springs Vent	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Purple Rain Vent	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Shallow seawater	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Sir Ventsalot	Proteobacteria-Deltaproteobacteria	0
01196e9e184bf9497ca23811854cb0ae	Venti Latte Vent	Proteobacteria-Deltaproteobacteria	1.6666666666666667
01275b02bfb045983b8a5797e3d6acce	Blue Ciliate	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Candelabra Plume	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Deep seawater	Proteobacteria-Alphaproteobacteria	1.1666666666666667
01275b02bfb045983b8a5797e3d6acce	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Near vent BW	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	0
01275b02bfb045983b8a5797e3d6acce	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
012e564e1ac2648d612c0fa43910fd5d	Blue Ciliate	Other	0
012e564e1ac2648d612c0fa43910fd5d	Candelabra Plume	Other	0
012e564e1ac2648d612c0fa43910fd5d	Candelabra Vent	Other	0
012e564e1ac2648d612c0fa43910fd5d	Deep seawater	Other	0
012e564e1ac2648d612c0fa43910fd5d	Mt Edwards Plume	Other	0
012e564e1ac2648d612c0fa43910fd5d	Mt Edwards Vent	Other	1
012e564e1ac2648d612c0fa43910fd5d	Near vent BW	Other	0
012e564e1ac2648d612c0fa43910fd5d	Octopus Springs Vent	Other	0
012e564e1ac2648d612c0fa43910fd5d	Purple Rain Vent	Other	0
012e564e1ac2648d612c0fa43910fd5d	Shallow seawater	Other	0
012e564e1ac2648d612c0fa43910fd5d	Sir Ventsalot	Other	0
012e564e1ac2648d612c0fa43910fd5d	Venti Latte Vent	Other	18
0162e6d6d052fdf1e69ff6e467932261	Blue Ciliate	Other	7
0162e6d6d052fdf1e69ff6e467932261	Candelabra Plume	Other	0
0162e6d6d052fdf1e69ff6e467932261	Candelabra Vent	Other	0
0162e6d6d052fdf1e69ff6e467932261	Deep seawater	Other	0
0162e6d6d052fdf1e69ff6e467932261	Mt Edwards Plume	Other	7
0162e6d6d052fdf1e69ff6e467932261	Mt Edwards Vent	Other	4.666666666666667
0162e6d6d052fdf1e69ff6e467932261	Near vent BW	Other	0
0162e6d6d052fdf1e69ff6e467932261	Octopus Springs Vent	Other	0
0162e6d6d052fdf1e69ff6e467932261	Purple Rain Vent	Other	0
0162e6d6d052fdf1e69ff6e467932261	Shallow seawater	Other	0
0162e6d6d052fdf1e69ff6e467932261	Sir Ventsalot	Other	4
0162e6d6d052fdf1e69ff6e467932261	Venti Latte Vent	Other	0
0174c4b7c8d6427f475253848eb72a80	Blue Ciliate	Other	0
0174c4b7c8d6427f475253848eb72a80	Candelabra Plume	Other	0
0174c4b7c8d6427f475253848eb72a80	Candelabra Vent	Other	0
0174c4b7c8d6427f475253848eb72a80	Deep seawater	Other	0
0174c4b7c8d6427f475253848eb72a80	Mt Edwards Plume	Other	0
0174c4b7c8d6427f475253848eb72a80	Mt Edwards Vent	Other	0
0174c4b7c8d6427f475253848eb72a80	Near vent BW	Other	0
0174c4b7c8d6427f475253848eb72a80	Octopus Springs Vent	Other	0
0174c4b7c8d6427f475253848eb72a80	Purple Rain Vent	Other	0
0174c4b7c8d6427f475253848eb72a80	Shallow seawater	Other	0
0174c4b7c8d6427f475253848eb72a80	Sir Ventsalot	Other	0
0174c4b7c8d6427f475253848eb72a80	Venti Latte Vent	Other	3.3333333333333335
0190f80ef667ae3e0f8b123274ec0978	Blue Ciliate	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Candelabra Plume	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Candelabra Vent	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Deep seawater	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Mt Edwards Plume	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Mt Edwards Vent	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Near vent BW	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Octopus Springs Vent	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Purple Rain Vent	Proteobacteria-Alphaproteobacteria	11.5
0190f80ef667ae3e0f8b123274ec0978	Shallow seawater	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Sir Ventsalot	Proteobacteria-Alphaproteobacteria	0
0190f80ef667ae3e0f8b123274ec0978	Venti Latte Vent	Proteobacteria-Alphaproteobacteria	0
01957d19c373a8e90f049cf79b9f954a	Blue Ciliate	Other	0
01957d19c373a8e90f049cf79b9f954a	Candelabra Plume	Other	0
01957d19c373a8e90f049cf79b9f954a	Candelabra Vent	Other	0
01957d19c373a8e90f049cf79b9f954a	Deep seawater	Other	0
01957d19c373a8e90f049cf79b9f954a	Mt Edwards Plume	Other	3
01957d19c373a8e90f049cf79b9f954a	Mt Edwards Vent	Other	0
01957d19c373a8e90f049cf79b9f954a	Near vent BW	Other	0
01957d19c373a8e90f049cf79b9f954a	Octopus Springs Vent	Other	0
01957d19c373a8e90f049cf79b9f954a	Purple Rain Vent	Other	0
01957d19c373a8e90f049cf79b9f954a	Shallow seawater	Other	0
01957d19c373a8e90f049cf79b9f954a	Sir Ventsalot	Other	0
01957d19c373a8e90f049cf79b9f954a	Venti Latte Vent	Other	0
01a3543249a87014ec22cf469d7d8ee9	Blue Ciliate	Proteobacteria-Gammaproteobacteria	0
01a3543249a87014ec22cf469d7d8ee9	Candelabra Plume	Proteobacteria-Gammaproteobacteria	0
01a3543249a87014ec22cf469d7d8ee9	Candelabra Vent	Proteobacteria-Gammaproteobacteria	0
01a3543249a87014ec22cf469d7d8ee9	Deep seawater	Proteobacteria-Gammaproteobacteria	0.3333333333333333
01a3543249a87014ec22cf469d7d8ee9	Mt Edwards Plume	Proteobacteria-Gammaproteobacteria	0
